"YER153C","PET122","765"
"YER154W","OXA1","1209"
"YER155C","BEM2","6504"
"YER156C","","1017"
"YER157W","COG3","2406"
"YER158C","","1722"
"YER158W-A","","216"
"YER159C","BUR6","429"
"YER161C","SPT2","1002"
"YER162C","RAD4","2265"
"YER163C","GCG1","699"
"YER164W","CHD1","4407"
"YER165C-A","","357"
"YER165W","PAB1","1734"
"YER166W","DNF1","4716"
"YER167W","BCK2","2556"
"YER168C","CCA1","1641"
"YER169W","RPH1","2391"
"YER170W","ADK2","678"
"YER171W","RAD3","2337"
"YER172C","BRR2","6492"
"YER172C-A","","381"
"YER173W","RAD24","1980"
"YER174C","GRX4","735"
"YER175C","TMT1","900"
"YER175W-A","","165"
"YER176W","ECM32","3366"
"YER177W","BMH1","804"
"YER178W","PDA1","1263"
"YER179W","DMC1","1097"
"YER180C","ISC10","804"
"YER180C-A","SLO1","258"
"YER181C","","324"
"YER182W","FMP10","735"
"YER183C","FAU1","636"
"YER184C","TOG1","2385"
"YER185W","PUG1","912"
"YER186C","","921"
"YER187W","","426"
"YER188C-A","","300"
"YER188W","","720"
"YER189W","","369"
"YER190C-A","","576"
"YER190C-B","","483"
"YER190W","YRF1-2","5046"
"YFL001W","DEG1","1329"
"YFL002C","SPB4","1821"
"YFL003C","MSH4","2637"
"YFL004W","VTC2","2487"
"YFL005W","SEC4","648"
"YFL007W","BLM10","6432"
"YFL008W","SMC1","3678"
"YFL009W","CDC4","2340"
"YFL010C","WWM1","636"
"YFL010W-A","AUA1","285"
"YFL011W","HXT10","1641"
"YFL012W","","447"
"YFL012W-A","","375"
"YFL013C","IES1","2079"
"YFL013W-A","","804"
"YFL014W","HSP12","330"
"YFL015C","","495"
"YFL015W-A","","318"
"YFL016C","MDJ1","1536"
"YFL017C","GNA1","480"
"YFL017W-A","SMX2","234"
"YFL018C","LPD1","1500"
"YFL019C","","354"
"YFL020C","PAU5","369"
"YFL021C-A","","855"
"YFL021W","GAT1","1533"
"YFL022C","FRS2","1512"
"YFL023W","BUD27","2391"
"YFL024C","EPL1","2499"
"YFL025C","BST1","3090"
"YFL026W","STE2","1296"
"YFL027C","GYP8","1494"
"YFL028C","CAF16","870"
"YFL029C","CAK1","1107"
"YFL030W","AGX1","1158"
"YFL031C-A","","102"
"YFL031W","HAC1","969"
"YFL032W","","321"
"YFL033C","RIM15","5313"
"YFL034C-A","RPL22B","690"
"YFL034C-B","MOB2","978"
"YFL034W","MIL1","3222"
"YFL036W","RPO41","4056"
"YFL037W","TUB2","1374"
"YFL038C","YPT1","621"
"YFL039C","ACT1","1437"
"YFL040W","","1623"
"YFL041W","FET5","1869"
"YFL041W-A","","192"
"YFL042C","LAM5","2025"
"YFL044C","OTU1","906"
"YFL045C","SEC53","765"
"YFL046W","FMP32","624"
"YFL047W","RGD2","2145"
"YFL048C","EMP47","1338"
"YFL049W","SWP82","1872"
"YFL050C","ALR2","2577"
"YFL051C","","483"
"YFL052W","ZNF1","1398"
"YFL053W","DAK2","1776"
"YFL054C","AQY3","1941"
"YFL055W","AGP3","1677"
"YFL058W","THI5","1023"
"YFL059W","SNZ3","897"
"YFL060C","SNO3","669"
"YFL061W","DDI2","678"
"YFL062W","COS4","1140"
"YFL063W","","456"
"YFL064C","","525"
"YFL065C","","309"
"YFL066C","","1179"
"YFL067W","","528"
"YFL068W","","483"
"YFR001W","LOC1","615"
"YFR002W","NIC96","2520"
"YFR003C","YPI1","468"
"YFR004W","RPN11","921"
"YFR005C","SAD1","1347"
"YFR006W","","1608"
"YFR007W","YFH7","1062"
"YFR008W","FAR7","666"
"YFR009W","GCN20","2259"
"YFR009W-A","","258"
"YFR010W","UBP6","1500"
"YFR010W-A","","189"
"YFR011C","MIC19","513"
"YFR012W","DCV1","609"
"YFR012W-A","","87"
"YFR013W","IOC3","2364"
"YFR014C","CMK1","1341"
"YFR015C","GSY1","2127"
"YFR016C","","3702"
"YFR017C","IGD1","588"
"YFR018C","","1092"
"YFR019W","FAB1","6837"
"YFR020W","CSS2","699"
"YFR021W","ATG18","1503"
"YFR022W","ROG3","2202"
"YFR023W","PES4","1836"
"YFR024C-A","LSB3","1474"
"YFR025C","HIS2","1008"
"YFR026C","ULI1","510"
"YFR027W","ECO1","846"
"YFR028C","CDC14","1656"
"YFR029W","PTR3","2037"
"YFR030W","MET10","3108"
"YFR031C","SMC2","3513"
"YFR031C-A","RPL2A","912"
"YFR032C","RRT5","870"
"YFR032C-A","RPL29","180"
"YFR032C-B","","264"
"YFR033C","QCR6","444"
"YFR034C","PHO4","939"
"YFR034W-A","","288"
"YFR035C","","345"
"YFR036W","CDC26","375"
"YFR036W-A","","651"
"YFR037C","RSC8","1674"
"YFR038W","IRC5","2562"
"YFR039C","OSW7","1533"
"YFR040W","SAP155","3009"
"YFR041C","ERJ5","888"
"YFR042W","KEG1","603"
"YFR043C","IRC6","714"
"YFR044C","DUG1","1446"
"YFR045W","","1002"
"YFR046C","CNN1","1086"
"YFR047C","BNA6","888"
"YFR048W","RMD8","1989"
"YFR049W","YMR31","372"
"YFR050C","PRE4","801"
"YFR051C","RET2","1641"
"YFR052C-A","","306"
"YFR052W","RPN12","825"
"YFR053C","HXK1","1458"
"YFR054C","","579"
"YFR055W","IRC7","1023"
"YFR056C","","369"
"YFR057W","","456"
"YGL001C","ERG26","1050"
"YGL002W","ERP6","651"
"YGL003C","CDH1","1701"
"YGL004C","RPN14","1254"
"YGL005C","COG7","840"
"YGL006W","PMC1","3522"
"YGL006W-A","","111"
"YGL007C-A","","87"
"YGL007W","BRP1","378"
"YGL008C","PMA1","2757"
"YGL009C","LEU1","2340"
"YGL010W","MPO1","525"
"YGL011C","SCL1","759"
"YGL012W","ERG4","1422"
"YGL013C","PDR1","3207"
"YGL014C-A","","162"
"YGL014W","PUF4","2667"
"YGL015C","","393"
"YGL016W","KAP122","3246"
"YGL017W","ATE1","1512"
"YGL018C","JAC1","555"
"YGL019W","CKB1","837"
"YGL020C","GET1","708"
"YGL021W","ALK1","2283"
"YGL022W","STT3","2157"
"YGL023C","PIB2","1908"
"YGL024W","","336"
"YGL025C","PGD1","1194"
"YGL026C","TRP5","2124"
"YGL027C","CWH41","2502"
"YGL028C","SCW11","1629"
"YGL029W","CGR1","363"
"YGL030W","RPL30","548"
"YGL031C","RPL24A","468"
"YGL032C","AGA2","264"
"YGL033W","HOP2","777"
"YGL034C","","366"
"YGL035C","MIG1","1515"
"YGL036W","","2730"
"YGL037C","PNC1","651"
"YGL038C","OCH1","1443"
"YGL039W","","1047"
"YGL040C","HEM2","1029"
"YGL041C","","204"
"YGL041C-B","","183"
"YGL041W-A","","465"
"YGL042C","","306"
"YGL043W","DST1","930"
"YGL044C","RNA15","891"
"YGL045W","RIM8","1629"
"YGL047W","ALG13","609"
"YGL048C","RPT6","1218"
"YGL049C","TIF4632","2745"
"YGL050W","TYW3","822"
"YGL051W","MST27","705"
"YGL052W","","306"
"YGL053W","PRM8","714"
"YGL054C","ERV14","417"
"YGL055W","OLE1","1533"
"YGL056C","SDS23","1584"
"YGL057C","GEP7","864"
"YGL058W","RAD6","519"
"YGL059W","PKP2","1476"
"YGL060W","YBP2","1926"
"YGL061C","DUO1","744"
"YGL062W","PYC1","3537"
"YGL063C-A","","150"
"YGL063W","PUS2","1113"
"YGL064C","MRH4","1686"
"YGL065C","ALG2","1512"
"YGL066W","SGF73","1974"
"YGL067W","NPY1","1155"
"YGL068W","MNP1","585"
"YGL069C","","465"
"YGL070C","RPB9","369"
"YGL071W","AFT1","2073"
"YGL072C","","360"
"YGL073W","HSF1","2502"
"YGL074C","","327"
"YGL075C","MPS2","1164"
"YGL076C","RPL7A","1662"
"YGL077C","HNM1","1692"
"YGL078C","DBP3","1572"
"YGL079W","KXD1","657"
"YGL080W","MPC1","393"
"YGL081W","","963"
"YGL082W","","1146"
"YGL083W","SCY1","2415"
"YGL084C","GUP1","1683"
"YGL085W","LCL3","825"
"YGL086W","MAD1","2250"
"YGL087C","MMS2","499"
"YGL088W","","366"
"YGL089C","MF(ALPHA)2","363"
"YGL090W","LIF1","1266"
"YGL091C","NBP35","987"
"YGL092W","NUP145","3954"
"YGL093W","SPC105","2754"
"YGL094C","PAN2","3348"
"YGL095C","VPS45","1734"
"YGL096W","TOS8","831"
"YGL097W","SRM1","1449"
"YGL098W","USE1","738"
"YGL099W","LSG1","1923"
"YGL100W","SEH1","1050"
"YGL101W","","648"
"YGL102C","","429"
"YGL103W","RPL28","961"
"YGL104C","VPS73","1461"
"YGL105W","ARC1","1131"
"YGL106W","MLC1","450"
"YGL107C","RMD9","1941"
"YGL108C","","423"
"YGL109W","","324"
"YGL110C","CUE3","1875"
"YGL111W","NSA1","1392"
"YGL112C","TAF6","1551"
"YGL113W","SLD3","2007"
"YGL114W","","2178"
"YGL115W","SNF4","969"
"YGL116W","CDC20","1833"
"YGL117W","","798"
"YGL118C","","438"
"YGL119W","COQ8","1506"
"YGL120C","PRP43","2304"
"YGL121C","GPG1","381"
"YGL122C","NAB2","1578"
"YGL123C-A","","231"
"YGL123W","RPS2","765"
"YGL124C","MON1","1935"
"YGL125W","MET13","1803"
"YGL126W","SCS3","1143"
"YGL127C","SOH1","384"
"YGL128C","CWC23","852"
"YGL129C","RSM23","1353"
"YGL130W","CEG1","1380"
"YGL131C","SNT2","4212"
"YGL132W","","336"
"YGL133W","ITC1","3795"
"YGL134W","PCL10","1302"
"YGL135W","RPL1B","654"
"YGL136C","MRM2","963"
"YGL137W","SEC27","2870"
"YGL138C","","1038"
"YGL139W","FLC3","2409"
"YGL140C","","3660"
"YGL141W","HUL5","2733"
"YGL142C","GPI10","1851"
"YGL143C","MRF1","1242"
"YGL144C","ROG1","2058"
"YGL145W","TIP20","2106"
"YGL146C","RRT6","936"
"YGL147C","RPL9A","576"
"YGL148W","ARO2","1131"
"YGL149W","","306"
"YGL150C","INO80","4470"
"YGL151W","NUT1","3399"
"YGL152C","","678"
"YGL153W","PEX14","1026"
"YGL154C","LYS5","819"
"YGL155W","CDC43","1131"
"YGL156W","AMS1","3252"
"YGL157W","ARI1","1044"
"YGL158W","RCK1","1539"
"YGL159W","","1113"
"YGL160W","AIM14","1713"
"YGL161C","YIP5","933"
"YGL162W","SUT1","900"
"YGL163C","RAD54","2697"
"YGL164C","YRB30","1323"
"YGL165C","","579"
"YGL166W","CUP2","678"
"YGL167C","PMR1","2853"
"YGL168W","HUR1","333"
"YGL169W","SUA5","1281"
"YGL170C","SPO74","1242"
"YGL171W","ROK1","1695"
"YGL172W","NUP49","1419"
"YGL173C","XRN1","4587"
"YGL174W","BUD13","801"
"YGL175C","SAE2","1038"
"YGL176C","","1665"
"YGL177W","","348"
"YGL178W","MPT5","3220"
"YGL179C","TOS3","1683"
"YGL180W","ATG1","2694"
"YGL181W","GTS1","1191"
"YGL182C","","324"
"YGL183C","MND1","743"
"YGL184C","STR3","1398"
"YGL185C","","1140"
"YGL186C","TPN1","1740"
"YGL187C","COX4","468"
"YGL188C","","174"
"YGL188C-A","","141"
"YGL189C","RPS26A","360"
"YGL190C","CDC55","1581"
"YGL191W","COX13","390"
"YGL192W","IME4","1803"
"YGL193C","","312"
"YGL194C","HOS2","1359"
"YGL194C-A","","243"
"YGL195W","GCN1","8019"
"YGL196W","DSD1","1287"
"YGL197W","MDS3","4464"
"YGL198W","YIP4","708"
"YGL199C","","471"
"YGL200C","EMP24","612"
"YGL201C","MCM6","3054"
"YGL202W","ARO8","1503"
"YGL203C","KEX1","2190"
"YGL204C","","306"
"YGL205W","POX1","2247"
"YGL206C","CHC1","4962"
"YGL207W","SPT16","3108"
"YGL208W","SIP2","1248"
"YGL209W","MIG2","1149"
"YGL210W","YPT32","669"
"YGL211W","NCS6","1080"
"YGL212W","VAM7","951"
"YGL213C","SKI8","1194"
"YGL214W","","486"
"YGL215W","CLG1","1359"
"YGL216W","KIP3","2418"
"YGL217C","","342"
"YGL218W","","651"
"YGL219C","MDM34","1380"
"YGL220W","BOL2","363"
"YGL221C","NIF3","867"
"YGL222C","EDC1","528"
"YGL223C","COG1","1254"
"YGL224C","SDT1","843"
"YGL225W","VRG4","1014"
"YGL226C-A","OST5","410"
"YGL226W","MTC3","372"
"YGL227W","VID30","2877"
"YGL228W","SHE10","1734"
"YGL229C","SAP4","2457"
"YGL230C","","444"
"YGL231C","EMC4","573"
"YGL232W","TAN1","928"
"YGL233W","SEC15","2733"
"YGL234W","ADE5,7","2409"
"YGL235W","","537"
"YGL236C","MTO1","2010"
"YGL237C","HAP2","798"
"YGL238W","CSE1","2883"
"YGL239C","","315"
"YGL240W","DOC1","753"
"YGL241W","KAP114","3015"
"YGL242C","","546"
"YGL243W","TAD1","1203"
"YGL244W","RTF1","1677"
"YGL245W","GUS1","2127"
"YGL246C","RAI1","1164"
"YGL247W","BRR6","594"
"YGL248W","PDE1","1110"
"YGL249W","ZIP2","2115"
"YGL250W","RMR1","726"
"YGL251C","HFM1","3716"
"YGL252C","RTG2","1767"
"YGL253W","HXK2","1461"
"YGL254W","FZF1","900"
"YGL255W","ZRT1","1131"
"YGL256W","ADH4","1149"
"YGL257C","MNT2","1677"
"YGL258W","VEL1","621"
"YGL258W-A","","234"
"YGL259W","YPS5","498"
"YGL260W","","231"
"YGL261C","PAU11","363"
"YGL262W","","528"
"YGL263W","COS12","1143"
"YGR001C","EFM5","902"
"YGR002C","SWC4","1431"
"YGR003W","CUL3","2235"
"YGR004W","PEX31","1389"
"YGR005C","TFG2","1203"
"YGR006W","PRP18","756"
"YGR007W","ECT1","972"
"YGR008C","STF2","255"
"YGR009C","SEC9","1956"
"YGR010W","NMA2","1188"
"YGR011W","","327"
"YGR012W","MCY1","1182"
"YGR013W","SNU71","1863"
"YGR014W","MSB2","3921"
"YGR015C","","987"
"YGR016W","","573"
"YGR017W","","894"
"YGR018C","","330"
"YGR019W","UGA1","1416"
"YGR020C","VMA7","357"
"YGR021W","","873"
"YGR022C","","330"
"YGR023W","MTL1","1656"
"YGR024C","THG1","714"
"YGR025W","","303"
"YGR026W","","837"
"YGR027C","RPS25A","327"
"YGR028W","MSP1","1089"
"YGR029W","ERV1","653"
"YGR030C","POP6","477"
"YGR031C-A","NAG1","492"
"YGR031W","IMO32","1029"
"YGR032W","GSC2","5688"
"YGR033C","TIM21","720"
"YGR034W","RPL26B","861"
"YGR035C","","351"
"YGR035W-A","","222"
"YGR036C","CAX4","720"
"YGR037C","ACB1","264"
"YGR038W","ORM1","669"
"YGR039W","","312"
"YGR040W","KSS1","1107"
"YGR041W","BUD9","1644"
"YGR042W","MTE1","816"
"YGR043C","NQM1","1002"
"YGR044C","RME1","903"
"YGR045C","","363"
"YGR046W","TAM41","1158"
"YGR047C","TFC4","3078"
"YGR048W","UFD1","1086"
"YGR049W","SCM4","564"
"YGR050C","","357"
"YGR051C","","324"
"YGR052W","FMP48","1110"
"YGR053C","","852"
"YGR054W","","1929"
"YGR055W","MUP1","1725"
"YGR056W","RSC1","2787"
"YGR057C","LST7","729"
"YGR058W","PEF1","1008"
"YGR059W","SPR3","1539"
"YGR060W","ERG25","930"
"YGR061C","ADE6","4077"
"YGR062C","COX18","951"
"YGR063C","SPT4","309"
"YGR064W","","369"
"YGR065C","VHT1","1782"
"YGR066C","","879"
"YGR067C","","2415"
"YGR068C","ART5","1761"
"YGR068W-A","","96"
"YGR069W","","336"
"YGR070W","ROM1","3468"
"YGR071C","ENV11","2583"
"YGR072W","UPF3","1164"
"YGR073C","","372"
"YGR074W","SMD1","441"
"YGR075C","PRP38","729"
"YGR076C","MRPL25","474"
"YGR077C","PEX8","1770"
"YGR078C","PAC10","600"
"YGR079W","","1113"
"YGR080W","TWF1","999"
"YGR081C","SLX9","633"
"YGR082W","TOM20","552"
"YGR083C","GCD2","1956"
"YGR084C","MRP13","1020"
"YGR085C","RPL11B","525"
"YGR086C","PIL1","1020"
"YGR087C","PDC6","1692"
"YGR088W","CTT1","1689"
"YGR089W","NNF2","2811"
"YGR090W","UTP22","3714"
"YGR091W","PRP31","1485"
"YGR092W","DBF2","1719"
"YGR093W","DRN1","1524"
"YGR094W","VAS1","3315"
"YGR095C","RRP46","672"
"YGR096W","TPC1","945"
"YGR097W","ASK10","3441"
"YGR098C","ESP1","4893"
"YGR099W","TEL2","2067"
"YGR100W","MDR1","2853"
"YGR101W","PCP1","1041"
"YGR102C","GTF1","552"
"YGR103W","NOP7","1818"
"YGR104C","SRB5","924"
"YGR105W","VMA21","234"
"YGR106C","VOA1","798"
"YGR107W","","450"
"YGR108W","CLB1","1416"
"YGR109C","CLB6","1143"
"YGR110W","CLD1","1338"
"YGR111W","","1203"
"YGR112W","SHY1","1170"
"YGR113W","DAM1","1032"
"YGR114C","","390"
"YGR115C","","780"
"YGR116W","SPT6","4356"
"YGR117C","","1431"
"YGR118W","RPS23A","757"
"YGR119C","NUP57","1626"
"YGR120C","COG2","789"
"YGR121C","MEP1","1479"
"YGR121W-A","","216"
"YGR122C-A","","129"
"YGR122W","","1209"
"YGR123C","PPT1","1542"
"YGR124W","ASN2","1719"
"YGR125W","","3111"
"YGR126W","","693"
"YGR127W","","939"
"YGR128C","UTP8","2142"
"YGR129W","SYF2","648"
"YGR130C","","2451"
"YGR131W","FHN1","525"
"YGR132C","PHB1","864"
"YGR133W","PEX4","552"
"YGR134W","CAF130","3369"
"YGR135W","PRE9","777"
"YGR136W","LSB1","726"
"YGR137W","","375"
"YGR138C","TPO2","1845"
"YGR139W","","339"
"YGR140W","CBF2","2871"
"YGR141W","VPS62","1404"
"YGR142W","BTN2","1233"
"YGR143W","SKN1","2316"
"YGR144W","THI4","981"
"YGR145W","ENP2","2124"
"YGR146C","ECL1","636"
"YGR146C-A","","162"
"YGR147C","NAT2","867"
"YGR148C","RPL24B","468"
"YGR149W","GPC1","1299"
"YGR150C","CCM1","2595"
"YGR151C","","336"
"YGR152C","RSR1","819"
"YGR153W","","654"
"YGR154C","GTO1","1071"
"YGR155W","CYS4","1524"
"YGR156W","PTI1","1278"
"YGR157W","CHO2","2610"
"YGR158C","MTR3","753"
"YGR159C","NSR1","1245"
"YGR160W","","612"
"YGR161C","RTS3","792"
"YGR161W-C","","279"
"YGR162W","TIF4631","2859"
"YGR163W","GTR2","1026"
"YGR164W","","336"
"YGR165W","MRPS35","1038"
"YGR166W","TRS65","1683"
"YGR167W","CLC1","702"
"YGR168C","","1131"
"YGR169C","PUS6","1215"
"YGR169C-A","LSO2","279"
"YGR170W","PSD2","3417"
"YGR171C","MSM1","1728"
"YGR172C","YIP1","747"
"YGR173W","RBG2","1107"
"YGR174C","CBP4","513"
"YGR174W-A","","87"
"YGR175C","ERG1","1491"
"YGR176W","","348"
"YGR177C","ATF2","1608"
"YGR178C","PBP1","2169"
"YGR179C","OKP1","1221"
"YGR180C","RNR4","1038"
"YGR181W","TIM13","318"
"YGR182C","","354"
"YGR183C","QCR9","414"
"YGR184C","UBR1","5853"
"YGR185C","TYS1","1185"
"YGR186W","TFG1","2208"
"YGR187C","HGH1","1185"
"YGR188C","BUB1","3066"
"YGR189C","CRH1","1524"
"YGR190C","","366"
"YGR191W","HIP1","1812"
"YGR192C","TDH3","999"
"YGR193C","PDX1","1233"
"YGR194C","XKS1","1803"
"YGR195W","SKI6","741"
"YGR196C","FYV8","2454"
"YGR197C","SNG1","1644"
"YGR198W","YPP1","2454"
"YGR199W","PMT6","2280"
"YGR200C","ELP2","2367"
"YGR201C","","678"
"YGR202C","PCT1","1275"
"YGR203W","YCH1","447"
"YGR204C-A","","114"
"YGR204W","ADE3","2841"
"YGR205W","TDA10","873"
"YGR206W","MVB12","306"
"YGR207C","CIR1","786"
"YGR208W","SER2","930"
"YGR209C","TRX2","315"
"YGR210C","","1236"
"YGR211W","ZPR1","1461"
"YGR212W","SLI1","1407"
"YGR213C","RTA1","954"
"YGR214W","RPS0A","1214"
"YGR215W","RSM27","333"
"YGR216C","GPI1","1830"
"YGR217W","CCH1","6120"
"YGR218W","CRM1","3255"
"YGR219W","","342"
"YGR220C","MRPL9","810"
"YGR221C","TOS2","1869"
"YGR222W","PET54","882"
"YGR223C","HSV2","1347"
"YGR224W","AZR1","1842"
"YGR225W","AMA1","1875"
"YGR226C","","210"
"YGR227W","DIE2","1578"
"YGR228W","","345"
"YGR229C","SMI1","1518"
"YGR230W","BNS1","414"
"YGR231C","PHB2","933"
"YGR232W","NAS6","687"
"YGR233C","PHO81","3537"
"YGR234W","YHB1","1200"
"YGR235C","MIC26","702"
"YGR236C","SPG1","288"
"YGR237C","","2358"
"YGR238C","KEL2","2649"
"YGR239C","PEX21","867"
"YGR240C","PFK1","2964"
"YGR240C-A","","201"
"YGR241C","YAP1802","1707"
"YGR242W","","309"
"YGR243W","MPC3","441"
"YGR244C","LSC2","1284"
"YGR245C","SDA1","2304"
"YGR246C","BRF1","1791"
"YGR247W","CPD1","720"
"YGR248W","SOL4","768"
"YGR249W","MGA1","1371"
"YGR250C","RIE1","2346"
"YGR251W","NOP19","591"
"YGR252W","GCN5","1320"
"YGR253C","PUP2","783"
"YGR254W","ENO1","1314"
"YGR255C","COQ6","1440"
"YGR256W","GND2","1479"
"YGR257C","MTM1","1101"
"YGR258C","RAD2","3096"
"YGR259C","","441"
"YGR260W","TNA1","1605"
"YGR261C","APL6","2430"
"YGR262C","BUD32","786"
"YGR263C","SAY1","1275"
"YGR264C","MES1","2256"
"YGR265W","","411"
"YGR266W","","2106"
"YGR267C","FOL2","732"
"YGR268C","HUA1","597"
"YGR269W","","327"
"YGR270C-A","","219"
"YGR270W","YTA7","4140"
"YGR271C-A","EFG1","702"
"YGR271W","SLH1","5904"
"YGR273C","","525"
"YGR274C","TAF1","3201"
"YGR275W","RTT102","474"
"YGR276C","RNH70","1662"
"YGR277C","CAB4","918"
"YGR278W","CWC22","1734"
"YGR279C","SCW4","1161"
"YGR280C","PXR1","816"
"YGR281W","YOR1","4434"
"YGR282C","BGL2","942"
"YGR283C","","1026"
"YGR284C","ERV29","933"
"YGR285C","ZUO1","1302"
"YGR286C","BIO2","1128"
"YGR287C","IMA1","1770"
"YGR288W","MAL13","1422"
"YGR289C","MAL11","1851"
"YGR290W","","444"
"YGR291C","","222"
"YGR292W","MAL12","1755"
"YGR293C","","462"
"YGR294W","PAU12","363"
"YGR295C","COS6","1146"
"YGR296C-A","","576"
"YGR296C-B","","483"
"YGR296W","YRF1-3","5728"
"YHL001W","RPL14B","815"
"YHL002C-A","","489"
"YHL002W","HSE1","1359"
"YHL003C","LAG1","1236"
"YHL004W","MRP4","1185"
"YHL005C","","393"
"YHL006C","SHU1","453"
"YHL006W-A","","354"
"YHL007C","STE20","2820"
"YHL008C","","1884"
"YHL009C","YAP3","993"
"YHL010C","ETP1","1758"
"YHL011C","PRS3","963"
"YHL012W","","1482"
"YHL013C","OTU2","924"
"YHL014C","YLF2","1218"
"YHL015W","RPS20","366"
"YHL015W-A","","84"
"YHL016C","DUR3","2208"
"YHL017W","","1599"
"YHL018W","","363"
"YHL019C","APM2","1818"
"YHL019W-A","","594"
"YHL020C","OPI1","1215"
"YHL021C","AIM17","1398"
"YHL022C","SPO11","1197"
"YHL023C","NPR3","3441"
"YHL024W","RIM4","2142"
"YHL025W","SNF6","999"
"YHL026C","","948"
"YHL027W","RIM101","1878"
"YHL028W","WSC4","1818"
"YHL029C","OCA5","2040"
"YHL030W","ECM29","5607"
"YHL030W-A","","462"
"YHL031C","GOS1","672"
"YHL032C","GUT1","2130"
"YHL033C","RPL8A","771"
"YHL034C","SBP1","885"
"YHL034W-A","","462"
"YHL035C","VMR1","4779"
"YHL036W","MUP3","1641"
"YHL037C","","402"
"YHL038C","CBP2","1893"
"YHL039W","EFM1","1758"
"YHL040C","ARN1","1884"
"YHL041W","","450"
"YHL042W","","453"
"YHL043W","ECM34","513"
"YHL044W","","708"
"YHL045W","","348"
"YHL046C","PAU13","363"
"YHL046W-A","","327"
"YHL047C","ARN2","1863"
"YHL048C-A","","135"
"YHL048W","COS8","1146"
"YHL049C","","816"
"YHL050C","","2867"
"YHL050W-A","","483"
"YHR001W","OSH7","1314"
"YHR001W-A","QCR10","297"
"YHR002W","LEU5","1074"
"YHR003C","TCD1","1290"
"YHR004C","NEM1","1341"
"YHR005C","GPA1","1419"
"YHR005C-A","TIM10","282"
"YHR006W","STP2","1626"
"YHR007C","ERG11","1593"
"YHR007C-A","","216"
"YHR008C","SOD2","702"
"YHR009C","TDA3","1572"
"YHR010W","RPL27A","972"
"YHR011W","DIA4","1341"
"YHR012W","VPS29","968"
"YHR013C","ARD1","717"
"YHR014W","SPO13","876"
"YHR015W","MIP6","1980"
"YHR016C","YSC84","1575"
"YHR017W","YSC83","1158"
"YHR018C","ARG4","1392"
"YHR019C","DED81","1665"
"YHR020W","","2067"
"YHR021C","RPS27B","799"
"YHR021W-A","ECM12","456"
"YHR022C","","771"
"YHR022C-A","","90"
"YHR023W","MYO1","5787"
"YHR024C","MAS2","1449"
"YHR025W","THR1","1074"
"YHR026W","VMA16","642"
"YHR027C","RPN1","2982"
"YHR028C","DAP2","2457"
"YHR028W-A","","321"
"YHR029C","YHI9","885"
"YHR030C","SLT2","1455"
"YHR031C","RRM3","2172"
"YHR032C-A","","120"
"YHR032W","ERC1","1746"
"YHR032W-A","","180"
"YHR033W","","1272"
"YHR034C","PIH1","1035"
"YHR035W","NEL1","1893"
"YHR036W","BRL1","1416"
"YHR037W","PUT2","1728"
"YHR038W","RRF1","693"
"YHR039C","MSC7","1935"
"YHR039C-A","VMA10","507"
"YHR040W","BCD1","1101"
"YHR041C","SRB2","734"
"YHR042W","NCP1","2076"
"YHR043C","DOG2","741"
"YHR044C","DOG1","741"
"YHR045W","","1683"
"YHR046C","INM1","888"
"YHR047C","AAP1","2571"
"YHR048W","YHK8","1545"
"YHR049C-A","","297"
"YHR049W","FSH1","732"
"YHR050W","SMF2","1650"
"YHR050W-A","","171"
"YHR051W","COX6","447"
"YHR052W","CIC1","1131"
"YHR052W-A","","195"
"YHR053C","CUP1-1","186"
"YHR054C","","1065"
"YHR054W-A","","195"
"YHR055C","CUP1-2","186"
"YHR056C","RSC30","2652"
"YHR056W-A","","435"
"YHR057C","CPR2","618"
"YHR058C","MED6","888"
"YHR059W","FYV4","393"
"YHR060W","VMA22","546"
"YHR061C","GIC1","945"
"YHR062C","RPP1","882"
"YHR063C","PAN5","1140"
"YHR063W-A","","336"
"YHR064C","SSZ1","1617"
"YHR065C","RRP3","1506"
"YHR066W","SSF1","1362"
"YHR067W","HTD2","843"
"YHR068W","DYS1","1164"
"YHR069C","RRP4","1080"
"YHR069C-A","","363"
"YHR070C-A","","411"
"YHR070W","TRM5","1500"
"YHR071C-A","","321"
"YHR071W","PCL5","690"
"YHR072W","ERG7","2196"
"YHR072W-A","NOP10","177"
"YHR073C-B","","81"
"YHR073W","OSH3","2991"
"YHR073W-A","","177"
"YHR074W","QNS1","2145"
"YHR075C","PPE1","1203"
"YHR076W","PTC7","1125"
"YHR077C","NMD2","3383"
"YHR078W","","1659"
"YHR079C","IRE1","3348"
"YHR079C-A","SAE3","362"
"YHR080C","LAM4","4038"
"YHR081W","LRP1","555"
"YHR082C","KSP1","3090"
"YHR083W","SAM35","990"
"YHR084W","STE12","2067"
"YHR085W","IPI1","1005"
"YHR086W","NAM8","1572"
"YHR086W-A","","162"
"YHR087W","RTC3","336"
"YHR088W","RPF1","888"
"YHR089C","GAR1","618"
"YHR090C","YNG2","849"
"YHR091C","MSR1","1932"
"YHR092C","HXT4","1731"
"YHR093W","AHT1","549"
"YHR094C","HXT1","1713"
"YHR095W","","495"
"YHR096C","HXT5","1779"
"YHR097C","","1225"
"YHR098C","SFB3","2790"
"YHR099W","TRA1","11235"
"YHR100C","GEP4","558"
"YHR101C","BIG1","1095"
